Date,Amount,Orig_Acct_ID,Orig_Name,Orig_Crncy,Orig_Risk,Bene_Acct_ID,Bene_Name,Bene_Risk,Rcv_Crncy,Risk_Rtg
2020-12-09,1322.02,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,GBP,67
2020-12-09,60239.69,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,18.7
2020-12-09,1212.91,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,77.1
2020-12-09,14632.8,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,89.6
2020-12-09,10721.57,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,87.9
2020-12-09,466.85,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,88.2
2020-12-09,14698.16,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,21.2
2020-12-09,39167.69,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,6.4
2020-12-09,13323.86,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,73.8
2020-12-09,151415.13,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,39.4
2020-12-09,38103.3,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,98.3
2020-12-09,518.76,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,61.3
2020-12-10,19703.85,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,12.7
2020-12-10,8603.77,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,52.6
2020-12-10,3468.88,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,67.6
2020-12-10,1080.54,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,68.5
2020-12-10,92472.47,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,46.6
2020-12-10,175202.59,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,57.9
2020-12-10,2469.6,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,1.7
2020-12-10,3044.28,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,3.1
2020-12-10,90030.76,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,74.1
2020-12-10,24890.51,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,92.6
2020-12-10,2591.42,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,EUR,6.3
2020-12-10,14670.2,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,46.3
2020-12-10,6082,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,55.2
2020-12-10,11492.85,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,GBP,89
2020-12-10,972.48,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,48.6
2020-12-10,13309.87,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,57
2020-12-10,790.7,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,CAD,66.2
2020-12-10,4944.97,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,67.3
2020-12-10,7870.8,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,6.6
2020-12-10,5000.06,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,JPY,15.3
2020-12-10,2864.08,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,29
2020-12-10,1080.54,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,78
2020-12-10,2502.94,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,JPY,8.5
2020-12-10,44687.36,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,91.6
2020-12-10,50992.2,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,7.5
2020-12-10,988.69,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,17.7
2020-12-11,2750.43,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,EUR,16.7
2020-12-11,569.21,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,49
2020-12-11,3862.85,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,79.7
2020-12-11,978,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,AUD,2.4
2020-12-11,17794.02,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,66.4
2020-12-11,3639,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,EUR,22.3
2020-12-11,978,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,AUD,47.3
2020-12-11,3911.98,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,GBP,30.3
2020-12-11,1562.33,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,12.4
2020-12-11,10038.94,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,68.2
2020-12-11,11283.39,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,EUR,59.4
2020-12-11,4970.95,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,2.6
2020-12-11,106592.4,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,EUR,70
2020-12-11,4324.87,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,17.3
2020-12-11,12249,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,73.8
2020-12-11,5641.07,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,EUR,90.5
2020-12-11,1653.48,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,0.4
2020-12-11,146518.51,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,GBP,6.5
2020-12-11,6951.66,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,28.5
2020-12-11,28399,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,62.7
2020-12-11,3419.35,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,6.9
2020-12-11,1142.66,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,63.5
2020-12-11,1056.5,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,67.2
2020-12-11,3501.42,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,58.2
2020-12-11,740.97,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,69.4
2020-12-11,609.48,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,EUR,89.8
2020-12-11,6892.55,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,26.2
2020-12-11,5560.05,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,EUR,33.3
2020-12-11,5010.12,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,JPY,13.7
2020-12-11,80173.13,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,EUR,21.6
2020-12-11,1955.99,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,AUD,7.1
2020-12-11,5795.46,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,45.9
2020-12-11,153974.73,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,EUR,56.5
2020-12-11,520.49,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,EUR,5
2020-12-11,36390,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,33.6
2020-12-11,7506.24,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,33.2
2020-12-11,801.6,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,EUR,15.2
2020-12-11,29273.41,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,EUR,1.9
2020-12-14,90000,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,JPY,97.5
2020-12-14,13447,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,GBP,17
2020-12-14,5371.6,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,GBP,33.4
2020-12-14,85710.31,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,35.7
2020-12-14,3520.09,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,10.6
2020-12-14,711154.41,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,CHF,61.8
2020-12-14,875.93,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,32.3
2020-12-14,50623.65,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,60.8
2020-12-14,37798.99,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,8.4
2020-12-14,13679.39,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,SEK,68.4
2020-12-14,3811.11,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,GBP,78.5
2020-12-14,5465.7,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,79
2020-12-14,92.78,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,51.4
2020-12-14,153200.46,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,79.9
2020-12-14,13380.4,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,38.1
2020-12-14,26871.33,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,EUR,3.6
2020-12-15,2423.57,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,GBP,80.6
2020-12-15,3911.98,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,GBP,24.2
2020-12-15,24167.63,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,JPY,43.9
2020-12-15,8118.08,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,86.5
2020-12-15,7706.82,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,23.1
2020-12-15,26416.04,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,JPY,15
2020-12-15,1834.65,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,17
2020-12-15,12149,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,47.2
2020-12-15,3083.3,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,49.4
2020-12-15,10279.03,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,EUR,1.7
2020-12-15,2186.58,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,GBP,44.4
2020-12-15,5263.69,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,7.7
2020-12-15,7345.8,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,EUR,47.8
2020-12-15,75929.52,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,PLN,12.4
2020-12-15,13779.49,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,56.2
2020-12-15,7934.03,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,CAD,65.9
2020-12-15,269.14,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,GBP,22.8
2020-12-16,1276.66,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,5.8
2020-12-16,1092.42,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,CAD,47.6
2020-12-16,1450.74,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,GBP,12.9
2020-12-16,146626.76,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,EUR,77.8
2020-12-16,3726.04,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,GBP,59.3
2020-12-16,2404.38,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,GBP,9.9
2020-12-16,397.9,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,EUR,66.5
2020-12-16,14655.6,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,53.3
2020-12-16,10496.63,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,EUR,44.6
2020-12-16,121130,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,45.5
2020-12-16,713.04,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,JPY,35.5
2020-12-16,85274.23,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,30.1
2020-12-16,48048.58,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,46.4
2020-12-16,32841.42,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,97.2
2020-12-16,341777.13,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,EUR,1.7
2020-12-16,2356.56,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,EUR,90.9
2020-12-16,1716.82,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,54.2
2020-12-16,1227.9,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,13.6
2020-12-16,38223.86,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,57.1
2020-12-16,1645.21,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,GBP,12
2020-12-17,3597.22,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,11
2020-12-17,179.31,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,GBP,15
2020-12-17,25,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,JPY,48.1
2020-12-17,60565,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,EUR,22
2020-12-17,5430.92,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,89.9
2020-12-17,20522.63,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,CAD,46.5
2020-12-17,1051.88,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,EUR,27.1
2020-12-17,12001.77,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,GBP,40.8
2020-12-17,8070.55,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,9.2
2020-12-17,95000,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,GBP,16.3
2020-12-17,120.95,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,12.7
2020-12-17,7749.9,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,GBP,98.5
2020-12-17,8227.33,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,26.8
2020-12-17,764.4,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,86.1
2020-12-17,6607.39,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,87.8
2020-12-17,11153.7,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,GBP,33.7
2020-12-17,5189.78,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,73.2
2020-12-17,275527.45,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,26
2020-12-18,9483.15,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,26.9
2020-12-18,1287.3,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,10.9
2020-12-18,1233.9,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,77.4
2020-12-18,15135.94,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,33.4
2020-12-18,1067.58,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,SEK,66.4
2020-12-18,212484.6,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,EUR,67
2020-12-18,17142.64,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,11.3
2020-12-18,5139.33,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,47.4
2020-12-18,3916.61,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,EUR,66.3
2020-12-18,14699.34,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,63.2
2020-12-18,11332.23,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,EUR,63.5
2020-12-18,1902.96,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,89.8
2020-12-18,1048.18,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,CAD,9.1
2020-12-18,14474.58,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,78.9
2020-12-18,2380.95,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,26.8
2020-12-18,9499.54,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,94.6
2020-12-18,12239,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,27.1
2020-12-18,19429.41,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,73.1
2020-12-18,75216.56,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,EUR,74
2020-12-18,6132.78,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,98.6
2020-12-18,15528.72,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,86.7
2020-12-18,25884.92,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,3.1
2020-12-18,5288.99,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,27
2020-12-18,9628.96,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,38.4
2020-12-18,12239,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,46.2
2020-12-18,143.95,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,EUR,96.9
2020-12-18,379.08,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,54.3
2020-12-18,9634.42,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,35.3
2020-12-18,9859.2,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,9.3
2020-12-18,739.98,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,65.5
2020-12-21,10078.86,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,CAD,99.8
2020-12-21,2388.59,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,3.3
2020-12-21,209468.32,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,7.5
2020-12-21,172.63,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,88
2020-12-21,3549.3,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,95.4
2020-12-21,778.99,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,CAD,25.6
2020-12-21,343684.92,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,55.6
2020-12-21,3380.63,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,34.2
2020-12-21,3508.75,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,GBP,26.8
2020-12-21,3684.9,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,EUR,31.2
2020-12-21,534.02,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,36.3
2020-12-21,80705.8,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,51.4
2020-12-22,672.35,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,GBP,50.3
2020-12-22,10457.55,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,EUR,76.3
2020-12-22,19955.99,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,GBP,40.8
2020-12-22,4359.27,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,CNY,99.6
2020-12-22,17838.19,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,77.1
2020-12-22,58573,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,10.8
2020-12-22,8131.7,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,36.1
2020-12-22,7784.4,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,CNY,7.6
2020-12-22,8741.14,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,52.7
2020-12-22,9230.25,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,91.9
2020-12-22,25501.91,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,DKK,45.3
2020-12-22,6214.54,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,71.1
2020-12-22,2716.91,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,83.3
2020-12-22,9230.25,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,EUR,8.4
2020-12-22,8071.14,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,CHF,43.5
2020-12-22,6083.88,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,GBP,61.7
2020-12-22,67501.5,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,17.5
2020-12-22,27301.96,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,85.6
2020-12-22,5940.13,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,60
2020-12-22,35132.1,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,EUR,64.9
2020-12-22,3779.95,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,JPY,23.4
2020-12-22,92055,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,93.1
2020-12-22,24088.46,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,EUR,13.3
2020-12-22,1650.28,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,23.9
2020-12-22,16741.72,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,EUR,70.3
2020-12-22,2139.5,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,CAD,40.9
2020-12-22,2220.92,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,JPY,67.2
2020-12-22,7108.79,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,92.5
2020-12-23,545.28,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,GBP,67.8
2020-12-23,28000,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,14.4
2020-12-23,5124.9,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,52.3
2020-12-23,3208.78,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,99.3
2020-12-23,9966.13,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,29.3
2020-12-23,7996.95,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,22.2
2020-12-23,5432.02,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,EUR,28.2
2020-12-23,8286.58,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,DKK,54.4
2020-12-23,2082.5,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,GBP,81
2020-12-23,100000,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,JPY,12.2
2020-12-23,1658.4,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,6.6
2020-12-23,5597.87,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,EUR,32.5
2020-12-23,873.64,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,80
2020-12-23,1093.82,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,GBP,90.3
2020-12-23,2709.54,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,IDR,81.5
2020-12-23,241425.87,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,10.2
2020-12-23,7251.47,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,54.8
2020-12-23,3357.03,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,EUR,74.7
2020-12-23,739.91,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,GBP,16.3
2020-12-23,784.42,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,GBP,97.2
2020-12-23,5374.04,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,GBP,31.8
2020-12-23,842.52,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,GBP,6.3
2020-12-23,8446.46,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,25.3
2020-12-23,61554.56,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,76
2020-12-23,116487.02,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,EUR,48.8
2020-12-23,42705.64,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,24
2020-12-24,46535.72,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,EUR,75.5
2020-12-24,13525,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,GBP,87.4
2020-12-24,69436.26,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,GBP,26.4
2020-12-24,16025.16,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,20
2020-12-24,123090.91,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,8.3
2020-12-24,454.65,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,EUR,16.5
2020-12-24,136873.53,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,EUR,41.7
2020-12-24,111822.6,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,EUR,97.1
2020-12-24,121308.66,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,CAD,12.6
2020-12-24,3801.26,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,59.5
2020-12-24,71882.71,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,98.6
2020-12-24,7267.5,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,AUD,12
2020-12-24,163581.34,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,PLN,97.4
2020-12-24,20638.8,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,EUR,60.8
2020-12-24,1611.79,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,EUR,48.1
2020-12-24,9578.94,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,91.5
2020-12-28,7853.03,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,CAD,92.5
2020-12-28,1591.34,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,61.7
2020-12-28,3049.9,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,74.7
2020-12-28,3069.55,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,53.7
2020-12-28,31046.08,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,JPY,11
2020-12-28,9688.64,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,15.7
2020-12-28,1415849.06,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,64.7
2020-12-28,341.83,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,EUR,36.5
2020-12-28,51856.07,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,90.7
2020-12-28,865.49,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,81.6
2020-12-28,1218900.63,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,67.9
2020-12-28,6931.53,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,94.3
2020-12-28,5867.97,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,21.4
